interaction_id,user_id,entity_type,entity_id,interaction_type,occurred_at,dwell_seconds,position_in_list,query_text,query_language,channel,session_id,implicit_rating
uix_024286a3,usr_98a69060,poi,poi_4014708e,view,2026-02-09T15:45:00+05:30,13,19,,,web,ses_0ef2896b9763,0.4
uix_ee8f9a92,usr_98a69060,poi,poi_ee3f6b58,view,2026-03-27T04:45:00+05:30,153,21,,,mobile_app,ses_0685396d7f72,0.36
uix_fa65f75c,usr_98a69060,poi,poi_f31cfd33,search,2026-06-12T11:45:00+05:30,,,step free hotel in the old town,hi,web,ses_9c23a3d87f04,0.04
uix_eedd3914,usr_98a69060,poi,poi_d3737db1,view,2026-06-25T13:30:00+05:30,57,22,,,mobile_app,ses_837bfd0224fb,0.29
uix_81fe871d,usr_98a69060,poi,poi_6cf96802,click,2026-01-17T02:00:00+05:30,,5,,,web,ses_472353248012,0.47
uix_6d90f8bc,usr_98a69060,poi,poi_1b1c636a,view,2026-01-03T06:00:00+05:30,89,24,,,mobile_app,ses_85b7c4ec1f97,0.4
uix_d9fdf8df,usr_98a69060,hotel,htl_926da217,search,2025-09-22T19:30:00+05:30,,,step free hotel in the old town,ta,mobile_app,ses_9aca4c58b556,0.16
uix_9102b72a,usr_98a69060,hotel,htl_16ca75ac,click,2025-12-30T11:45:00+05:30,,15,,,mobile_app,ses_54d9f2c61df2,0.47
uix_d7e5e7d9,usr_98a69060,poi,poi_55efa344,dismiss,2025-11-12T03:15:00+05:30,,,,,web,ses_30e6867c8ffa,-0.62
uix_9e01d3a5,usr_98a69060,hotel,htl_c1021bb3,click,2025-12-14T07:15:00+05:30,,16,,,mobile_app,ses_ce2a3606442c,0.41
uix_ec11468a,usr_98a69060,poi,poi_423f2b73,view,2026-01-09T19:15:00+05:30,34,20,,,mobile_app,ses_78575f89f5b7,0.36
uix_fd9183b8,usr_98a69060,poi,poi_3c0c89be,search,2026-04-01T07:15:00+05:30,,,family hotel with a kids pool,en-IN,mobile_app,ses_887eb19c90e0,
uix_7e308041,usr_98a69060,package,pkg_80121312,view,2026-06-23T08:00:00+05:30,29,3,,,web,ses_a7f965b2c7c0,0.31
uix_a6801d11,usr_98a69060,poi,poi_c806ff41,click,2026-02-07T11:45:00+05:30,,9,,,web,ses_c39572997790,0.57
uix_d625aea4,usr_98a69060,poi,poi_40f22ba7,view,2025-07-24T09:15:00+05:30,35,23,,,web,ses_5d27f09989f9,0.26
uix_675d7e29,usr_98a69060,poi,poi_d1f05b2f,view,2026-08-09T22:45:00+05:30,101,23,,,web,ses_4557d1c75950,
uix_087727cc,usr_98a69060,poi,poi_65c1c671,dismiss,2026-02-23T03:15:00+05:30,,,,,web,ses_7658a2e46136,-0.6
uix_d2f19a12,usr_98a69060,poi,poi_a8a1121e,save,2026-04-23T15:30:00+05:30,,,,,web,ses_5aef8d8cf05a,0.88
uix_00ea613b,usr_98a69060,poi,poi_a79ecb61,save,2026-04-17T08:15:00+05:30,,,,,mobile_app,ses_bea10636827c,0.9
uix_2531830b,usr_98a69060,poi,poi_93980121,dismiss,2026-08-08T21:30:00+05:30,,,,,mobile_app,ses_977eb3cf28e8,-0.63
uix_6a0c6ae8,usr_98a69060,poi,poi_41810a53,search,2025-11-24T12:45:00+05:30,,,honeymoon package with a private pool,hi,mobile_app,ses_51dbc4b1cc09,0.2
uix_7a82134c,usr_98a69060,hotel,htl_16ca75ac,like,2026-01-07T02:15:00+05:30,,,,,mobile_app,ses_a6a94ada7727,
uix_fd6def9f,usr_98a69060,poi,poi_55efa344,like,2025-10-01T22:00:00+05:30,,,,,mobile_app,ses_cd080ed9df62,0.89
uix_b089d5cd,usr_98a69060,poi,poi_ab7dc80e,search,2025-10-06T08:15:00+05:30,,,quiet 4 star near the beach with a pool,en-IN,web,ses_3d3703c452f4,0.18
uix_5209c359,usr_98a69060,poi,poi_0c725142,view,2026-05-17T16:30:00+05:30,36,12,,,web,ses_a980a31c152f,0.33
uix_2925b2fe,usr_98a69060,poi,poi_35d011e8,like,2025-10-18T19:00:00+05:30,,,,,mobile_app,ses_9c240f9b9a6f,
uix_a4f0797c,usr_98a69060,poi,poi_d3737db1,like,2026-04-18T22:15:00+05:30,,,,,web,ses_56751a6c8730,0.79
uix_80f19fa5,usr_98a69060,poi,poi_a42d04ae,view,2026-04-16T13:00:00+05:30,106,2,,,agent,ses_32da785db63a,0.25
uix_50e08676,usr_98a69060,poi,poi_60c9ded0,view,2025-12-19T13:45:00+05:30,14,22,,,mobile_app,ses_06141cb3931d,0.35
uix_6c48026f,usr_98a69060,poi,poi_892c58e8,view,2025-09-01T21:15:00+05:30,58,23,,,partner,ses_83ab57597987,0.2
uix_08997126,usr_98a69060,poi,poi_efb828ad,search,2026-03-04T16:00:00+05:30,,,wildlife day trip under 3000,hi,web,ses_3cbdc8e08d1a,
uix_f1ae7cf4,usr_98a69060,poi,poi_981e6149,search,2025-10-11T09:30:00+05:30,,,quiet 4 star near the beach with a pool,en-IN,web,ses_39aada68a286,0.06
uix_8f7c06d4,usr_98a69060,poi,poi_59a49b81,save,2025-12-25T15:15:00+05:30,,,,,web,ses_60288ba1e06c,
uix_5c4341af,usr_98a69060,poi,poi_6779b6e6,view,2026-08-05T13:15:00+05:30,10,11,,,mobile_app,ses_733fe1081406,0.32
uix_e218e94e,usr_98a69060,hotel,htl_6ae380cf,view,2026-01-29T19:45:00+05:30,73,16,,,web,ses_5ca1efb1f737,
uix_6596c96e,usr_98a69060,poi,poi_425aeafb,dismiss,2025-10-19T07:00:00+05:30,,,,,mobile_app,ses_8144e283828a,-0.64
uix_14ed2195,usr_98a69060,hotel,htl_dfe97fda,dismiss,2025-11-06T03:00:00+05:30,,,,,mobile_app,ses_ac13a2c578cd,
uix_9b73b3d6,usr_98a69060,poi,poi_bfc63913,view,2026-02-15T09:30:00+05:30,19,23,,,mobile_app,ses_d89e73edfb57,
uix_c550a79d,usr_98a69060,poi,poi_45a913e2,dismiss,2025-12-18T11:15:00+05:30,,,,,web,ses_9538b5e5d541,-0.61
uix_000c42b9,usr_98a69060,poi,poi_98ccdcef,click,2026-05-25T23:45:00+05:30,,2,,,web,ses_959193d28a13,0.48
uix_5af92cb3,usr_98a69060,poi,poi_6e34d5eb,book,2026-06-30T05:15:00+05:30,,,,,mobile_app,ses_e6027f4c9001,1.09
uix_b3d9e628,usr_98a69060,poi,poi_6a47f431,view,2026-07-03T15:15:00+05:30,612,13,,,mobile_app,ses_af11137d239f,0.36
uix_28539b85,usr_98a69060,poi,poi_41d6dac1,dismiss,2026-01-16T02:45:00+05:30,,,,,web,ses_51909897bb9e,-0.58
uix_fe0877f9,usr_98a69060,hotel,htl_9191e906,dismiss,2026-07-31T23:45:00+05:30,,,,,mobile_app,ses_3ea3a398ea24,
uix_8e2affaa,usr_98a69060,hotel,htl_abcdbceb,view,2026-03-24T04:15:00+05:30,10,14,,,call_centre,ses_9fa0ddc38bbf,0.4
uix_97950b31,usr_4405382c,poi,poi_57db80c0,search,2025-10-25T18:15:00+05:30,,,sunset viewpoint that is not crowded,en-IN,web,ses_fc74bacd0f24,0.08
uix_a2c65dd0,usr_4405382c,poi,poi_4c0e8968,click,2026-03-22T18:30:00+05:30,,6,,,web,ses_e98e7184a797,
uix_33eb9ff8,usr_4405382c,poi,poi_4fc9345d,search,2026-06-04T05:45:00+05:30,,,step free hotel in the old town,ta,web,ses_68bb9858ac29,
uix_56d09993,usr_4405382c,poi,poi_abe5a41e,view,2026-07-16T20:30:00+05:30,74,9,,,web,ses_1bb0a76a9297,
uix_88f05915,usr_4405382c,poi,poi_0d0097d8,like,2025-08-09T18:15:00+05:30,,,,,mobile_app,ses_61344e0ca17f,0.88
uix_d7bc1afa,usr_4405382c,poi,poi_65d65d15,click,2026-06-29T15:15:00+05:30,,14,,,mobile_app,ses_5fdb87e08d18,0.49
uix_d0db613e,usr_4405382c,poi,poi_8f09155f,search,2025-08-20T19:45:00+05:30,,,wildlife day trip under 3000,en-IN,web,ses_8ffae0a4dcb1,0.02
uix_aa1d7216,usr_4405382c,poi,poi_65054389,view,2025-09-18T06:15:00+05:30,46,1,,,mobile_app,ses_aff0f2908c92,0.4
uix_00a95eae,usr_4405382c,poi,poi_d9da6279,view,2026-03-01T15:00:00+05:30,27,8,,,mobile_app,ses_d84462f40a11,0.23
uix_3be39562,usr_4405382c,poi,poi_83533555,book,2026-03-17T00:15:00+05:30,,,,,web,ses_91b15594b992,1.04
uix_cdd2fd57,usr_4405382c,hotel,htl_f9f0bde3,view,2025-07-23T15:15:00+05:30,10,23,,,partner,ses_514421902007,
uix_4dc0f5f9,usr_4405382c,poi,poi_02d64e75,dismiss,2025-12-08T09:30:00+05:30,,,,,mobile_app,ses_4ac7be114c57,-0.52
uix_a641bcac,usr_4405382c,poi,poi_6a46e565,view,2026-07-04T21:00:00+05:30,46,18,,,web,ses_03a340abe18f,0.3
uix_2a15ea61,usr_4405382c,hotel,htl_885db404,like,2026-01-09T23:30:00+05:30,,,,,web,ses_a7504ba3a489,0.76
uix_96cf6e9c,usr_4405382c,hotel,htl_4a6af4a8,click,2026-03-03T00:30:00+05:30,,1,,,mobile_app,ses_cd04c4475020,0.43
uix_2e90342e,usr_4405382c,package,pkg_80121312,search,2025-08-04T08:00:00+05:30,,,wildlife day trip under 3000,hi,web,ses_7cf434ce8a29,0.13
uix_809301c7,usr_4405382c,hotel,htl_bbafa1bd,view,2025-10-23T12:00:00+05:30,30,23,,,web,ses_ef7663f287c4,0.31
uix_e4a75ba8,usr_4405382c,hotel,htl_29faa3d7,view,2026-03-30T07:45:00+05:30,26,12,,,mobile_app,ses_8e540c676915,0.36
uix_dc6e8c12,usr_4405382c,poi,poi_78eecc44,dismiss,2026-03-02T07:00:00+05:30,,,,,web,ses_64916bd3da6a,
uix_d489a1be,usr_4405382c,poi,poi_d8ffbfe8,book,2025-10-18T11:15:00+05:30,,,,,web,ses_1c5b63568d22,
uix_37c81352,usr_4405382c,hotel,htl_e64a06ef,click,2025-07-25T20:00:00+05:30,,24,,,agent,ses_68ea8d442740,0.56
uix_20b6f798,usr_4405382c,hotel,htl_12e2327a,click,2025-07-22T23:00:00+05:30,,2,,,web,ses_02c8f5789ed2,0.42
uix_6caf5b9d,usr_4405382c,poi,poi_0a0915f9,click,2026-05-03T21:15:00+05:30,,6,,,agent,ses_1335b7f81330,0.46
uix_1f6159d0,usr_4405382c,poi,poi_80512660,view,2025-10-19T01:15:00+05:30,7,15,,,mobile_app,ses_b1ce5bf3773e,
uix_d44d19bd,usr_4405382c,poi,poi_ba424444,view,2025-12-26T00:45:00+05:30,12,19,,,mobile_app,ses_a3eeeafca4c3,0.38
uix_0e8a0409,usr_4405382c,poi,poi_f5306b2a,save,2026-06-13T13:15:00+05:30,,,,,web,ses_ddd3b15448d5,0.75
uix_89cba7a7,usr_4405382c,poi,poi_2a99be47,book,2025-09-11T09:00:00+05:30,,,,,web,ses_e5a0ef4a275f,0.95
uix_5b3d8d2a,usr_4405382c,poi,poi_4fc9345d,like,2025-12-26T10:00:00+05:30,,,,,mobile_app,ses_6d018f3d83ec,0.71
uix_dec26af2,usr_4405382c,poi,poi_2254e322,view,2026-06-07T12:00:00+05:30,18,15,,,web,ses_5f9454161d94,0.28
uix_1a8934d4,usr_4405382c,poi,poi_ebbd9619,search,2025-11-15T17:45:00+05:30,,,step free hotel in the old town,en-IN,mobile_app,ses_da0f0898060e,0.14
uix_c842173f,usr_4405382c,hotel,htl_601e876f,click,2026-01-02T15:00:00+05:30,,22,,,partner,ses_818653923619,0.45
uix_1a00fc2b,usr_4405382c,poi,poi_0fd7ac72,view,2025-10-09T08:00:00+05:30,47,5,,,mobile_app,ses_4b5f3ab4d4e4,0.23
uix_f2ab7bcf,usr_4405382c,poi,poi_88179724,click,2026-02-26T16:15:00+05:30,,3,,,web,ses_80f8792253c0,0.53
uix_7422bbe7,usr_4405382c,poi,poi_abe5a41e,click,2026-03-27T22:45:00+05:30,,11,,,mobile_app,ses_322894be9521,
uix_fbad6cbd,usr_a0b28bd2,hotel,htl_af9267ba,click,2026-02-19T07:15:00+05:30,,23,,,mobile_app,ses_bad1f4f78671,0.42
uix_01b40147,usr_a0b28bd2,poi,poi_6949e353,dismiss,2026-01-29T10:45:00+05:30,,,,,call_centre,ses_4eb885e61e0a,-0.68
uix_9f08314d,usr_a0b28bd2,poi,poi_9a818832,view,2026-07-25T17:30:00+05:30,35,1,,,web,ses_662895b44d9e,
uix_e6917ef0,usr_a0b28bd2,poi,poi_e698d1f2,click,2026-04-02T17:30:00+05:30,,4,,,mobile_app,ses_2ce51b1be1c2,
uix_a7f042a9,usr_a0b28bd2,poi,poi_a79ecb61,like,2025-09-30T13:30:00+05:30,,,,,web,ses_9fdfc495fd09,0.8
uix_3c6a0203,usr_a0b28bd2,poi,poi_d0aa4cac,click,2025-08-05T02:15:00+05:30,,11,,,partner,ses_01dd89524f4f,
uix_efb5756d,usr_a0b28bd2,poi,poi_c21309f4,like,2025-12-26T08:15:00+05:30,,,,,web,ses_dd3677472280,0.86
uix_5970d332,usr_a0b28bd2,poi,poi_16ee7fea,click,2025-07-14T01:15:00+05:30,,10,,,web,ses_05ee2c51eb9d,
uix_ea142205,usr_a93726c0,poi,poi_01e251e5,click,2025-09-25T18:30:00+05:30,,18,,,web,ses_5a9f30aae08b,
uix_82f9fc61,usr_a93726c0,hotel,htl_647a13b7,view,2026-04-04T16:00:00+05:30,71,14,,,web,ses_ae7d7f38131a,0.34
uix_f3020dd0,usr_a93726c0,hotel,htl_f4edf35d,view,2025-09-08T10:00:00+05:30,25,14,,,web,ses_11d72b5dedd1,0.26
uix_355df713,usr_a93726c0,poi,poi_8843e985,save,2025-10-06T17:00:00+05:30,,,,,web,ses_4f2bd0c505fc,0.82
uix_94f695e7,usr_a93726c0,poi,poi_465030ce,share,2025-07-16T09:30:00+05:30,,,,,mobile_app,ses_8057eb1e745f,
uix_5ebcba85,usr_a93726c0,hotel,htl_e7f80c48,view,2025-07-14T06:00:00+05:30,24,24,,,mobile_app,ses_718ce7bb612c,0.2
uix_c0c5c5de,usr_a93726c0,poi,poi_23cb8612,view,2025-09-14T21:45:00+05:30,45,12,,,mobile_app,ses_5f1e3759ec55,0.28
uix_2957b87e,usr_a93726c0,poi,poi_faf99e79,save,2025-10-16T04:30:00+05:30,,,,,mobile_app,ses_7e1dd7a97cfc,
uix_d2fc47de,usr_a93726c0,poi,poi_ac60ca43,view,2026-04-28T23:15:00+05:30,4,22,,,mobile_app,ses_7a3fbda1e664,0.33
uix_3eb5e2ee,usr_0551c67a,poi,poi_efeb9acf,view,2026-01-28T12:45:00+05:30,29,3,,,web,ses_4b3ca10ac379,0.27
uix_b4155b9b,usr_0551c67a,poi,poi_c9a12a62,save,2025-09-22T17:30:00+05:30,,,,,mobile_app,ses_2a00e21d29f1,
uix_7a646c1f,usr_0551c67a,hotel,htl_ec9ef535,view,2026-03-24T12:45:00+05:30,8,3,,,web,ses_b65dd53c4cb8,0.33
uix_28c7effd,usr_0551c67a,poi,poi_6532241a,view,2025-10-13T19:00:00+05:30,14,2,,,mobile_app,ses_26f19758c7e5,0.26
uix_91c82e9d,usr_0551c67a,poi,poi_f10b95a4,like,2026-04-25T09:00:00+05:30,,,,,web,ses_c249bf64fcd4,
uix_ecc1c0a8,usr_0551c67a,hotel,htl_b1b494c7,view,2025-12-12T12:15:00+05:30,75,14,,,call_centre,ses_9bc2056b2ba1,
uix_fca027e7,usr_0551c67a,poi,poi_efe6c1a0,view,2025-09-02T01:30:00+05:30,6,22,,,mobile_app,ses_9be282b5d449,0.26
uix_df3b56ee,usr_0551c67a,hotel,htl_f415989a,view,2026-07-20T03:15:00+05:30,189,18,,,mobile_app,ses_f701d85cd2be,
uix_2e6daf98,usr_0551c67a,poi,poi_45a913e2,view,2025-11-28T06:30:00+05:30,10,1,,,web,ses_9760432e9230,0.33
uix_2591ef88,usr_f885e8af,hotel,htl_7bdd1aff,click,2026-08-17T02:00:00+05:30,,2,,,web,ses_73e6521cb9d1,
uix_353343d2,usr_f885e8af,poi,poi_98e87396,save,2025-10-18T20:30:00+05:30,,,,,mobile_app,ses_35d3f8d8611a,0.83
uix_1519d7be,usr_f885e8af,hotel,htl_101afcbe,click,2026-05-15T11:30:00+05:30,,11,,,web,ses_5fdfd2d6a6eb,
uix_a9f8b73e,usr_f885e8af,poi,poi_c9a12a62,view,2026-01-19T23:45:00+05:30,17,21,,,mobile_app,ses_8415c87e53f7,
uix_3fdf8b96,usr_f885e8af,hotel,htl_8f2c9fd3,search,2025-12-29T14:45:00+05:30,,,quiet 4 star near the beach with a pool,ta,web,ses_f00e72c05954,0.13
uix_d18d7726,usr_f885e8af,poi,poi_6da0c869,view,2026-02-22T17:00:00+05:30,9,6,,,mobile_app,ses_3218e6ed3daa,0.27
uix_94c3b21c,usr_f885e8af,package,pkg_e075dd68,view,2026-02-13T01:00:00+05:30,90,5,,,web,ses_0f10016ad0e8,
uix_df6a78e4,usr_f885e8af,poi,poi_080ec099,like,2026-06-17T14:30:00+05:30,,,,,web,ses_14e440f20de7,0.84
uix_6aef8a5f,usr_f885e8af,poi,poi_ec6f466f,click,2026-02-01T11:30:00+05:30,,18,,,web,ses_5d19b4b08cf0,
uix_05954e33,usr_f885e8af,poi,poi_eb938fe9,like,2026-03-23T11:00:00+05:30,,,,,mobile_app,ses_cc4a147ac7e6,0.72
uix_796bac12,usr_f885e8af,hotel,htl_8f2c9fd3,dismiss,2025-09-26T18:15:00+05:30,,,,,call_centre,ses_31234b8d1913,-0.68
uix_3d57cf51,usr_f885e8af,poi,poi_d5409022,search,2026-03-15T21:30:00+05:30,,,quiet 4 star near the beach with a pool,ta,mobile_app,ses_d042cda1266c,
uix_a21f7589,usr_f885e8af,poi,poi_a1100754,search,2026-06-06T20:00:00+05:30,,,sunset viewpoint that is not crowded,ta,mobile_app,ses_406cff4ab5b8,0.19
uix_f6cee845,usr_f885e8af,poi,poi_3413f625,click,2025-09-25T22:30:00+05:30,,19,,,web,ses_9e7ac6bc23e6,0.45
uix_3a55d48a,usr_f885e8af,poi,poi_73ee7f50,view,2025-12-14T14:30:00+05:30,16,16,,,web,ses_e592206bbf61,0.23
uix_51ea3703,usr_f885e8af,poi,poi_9c64b1e6,view,2025-11-15T15:15:00+05:30,11,16,,,web,ses_ab3b283f647d,0.35
uix_9e49aac4,usr_f885e8af,hotel,htl_9591edb5,book,2026-04-02T20:30:00+05:30,,,,,web,ses_1d22d28d6a3b,
uix_59314874,usr_f885e8af,poi,poi_82b1e711,search,2026-03-14T06:15:00+05:30,,,cheap homestay close to the station,ta,web,ses_26a129872a79,
uix_70d858f1,usr_f885e8af,hotel,htl_0c108c67,click,2025-11-17T10:45:00+05:30,,23,,,mobile_app,ses_789b40ce2fe0,0.58
uix_5435181c,usr_f885e8af,poi,poi_55ce6c84,view,2026-03-02T09:15:00+05:30,88,16,,,mobile_app,ses_646c43b1ca84,
uix_641d5c63,usr_f885e8af,poi,poi_e5aee907,like,2026-01-27T02:15:00+05:30,,,,,mobile_app,ses_e20d57cddd6c,
uix_a588e064,usr_f885e8af,poi,poi_f180e07b,click,2025-12-30T20:00:00+05:30,,14,,,web,ses_6aa40e43fb23,0.55
uix_aa2b8a18,usr_f885e8af,poi,poi_23cb8612,view,2026-02-11T14:45:00+05:30,13,6,,,mobile_app,ses_44e651080e25,0.38
uix_3f4738cb,usr_f885e8af,hotel,htl_02acd495,view,2025-12-30T11:15:00+05:30,3,19,,,web,ses_b6e4b1c89062,0.26
uix_c888c9f3,usr_f885e8af,poi,poi_3c7df950,view,2025-10-29T16:00:00+05:30,6,24,,,web,ses_67799746f264,0.36
uix_5a40dae6,usr_f885e8af,poi,poi_49b7b32e,view,2026-07-08T03:30:00+05:30,28,7,,,web,ses_9a9df831e740,0.32
uix_dcf7f2bb,usr_f885e8af,poi,poi_216c247f,search,2025-12-08T17:00:00+05:30,,,step free hotel in the old town,ta,web,ses_ea2c9606407e,0.18
uix_7f627de8,usr_f885e8af,poi,poi_97a3672d,book,2025-09-18T11:15:00+05:30,,,,,web,ses_a2c744b30959,1.02
uix_56f45462,usr_f885e8af,poi,poi_2b595469,save,2026-04-26T05:45:00+05:30,,,,,web,ses_5a807a0c5fef,
uix_eacf8dc4,usr_f885e8af,poi,poi_e29c4169,click,2025-11-27T08:15:00+05:30,,20,,,web,ses_4cb9fc26fbbf,0.52
uix_5f95baf2,usr_f885e8af,poi,poi_73a4c36d,view,2026-06-23T00:30:00+05:30,9,5,,,web,ses_39ab9e98098b,0.26
uix_3ea293c8,usr_7c7b9fd7,hotel,htl_76cb1dd1,click,2025-08-08T15:00:00+05:30,,17,,,web,ses_c2a368005aef,0.54
uix_bf0b4f41,usr_7c7b9fd7,hotel,htl_48b38cd2,click,2026-04-10T11:45:00+05:30,,3,,,mobile_app,ses_b803217a7aad,0.5
uix_18f1d7dd,usr_7c7b9fd7,poi,poi_3132b4af,search,2026-02-13T10:00:00+05:30,,,sunset viewpoint that is not crowded,ta,partner,ses_a6f2f0e264ec,0.18
uix_7413b0f1,usr_7c7b9fd7,hotel,htl_c649fa89,view,2026-02-22T22:15:00+05:30,55,20,,,mobile_app,ses_2f95120d9e27,0.21
uix_9d22a8d4,usr_7c7b9fd7,poi,poi_f6421157,click,2026-03-08T06:30:00+05:30,,1,,,web,ses_bcd74c7c3cdb,0.53
uix_f05e9772,usr_7c7b9fd7,hotel,htl_7e8acd66,like,2026-06-15T04:30:00+05:30,,,,,mobile_app,ses_93c3bbd7dedc,0.82
uix_3ccfb945,usr_7c7b9fd7,poi,poi_294cdf8b,view,2026-03-21T01:15:00+05:30,16,16,,,mobile_app,ses_5c667bef1433,
uix_6fae59c4,usr_7c7b9fd7,poi,poi_11738258,click,2026-05-09T18:45:00+05:30,,20,,,web,ses_4c9d59a82b4d,0.49
uix_3d67bae5,usr_7c7b9fd7,poi,poi_a3563f3f,click,2025-08-10T14:00:00+05:30,,3,,,mobile_app,ses_057c7c2bf477,0.55
uix_d1827241,usr_7c7b9fd7,poi,poi_140f82f9,view,2025-11-29T22:30:00+05:30,6,15,,,web,ses_160b30fe2b6e,0.36
uix_ebfddf52,usr_7c7b9fd7,hotel,htl_ee1f6167,book,2026-08-08T23:30:00+05:30,,,,,mobile_app,ses_c9fb3751fb0e,0.91
uix_32cc6863,usr_7c7b9fd7,package,pkg_45ba1e27,view,2026-04-09T12:00:00+05:30,24,4,,,mobile_app,ses_cb66658cd955,0.33
uix_dd82fe52,usr_7c7b9fd7,poi,poi_5aecab7a,view,2026-01-17T18:00:00+05:30,25,20,,,web,ses_e5b687a68ad1,
uix_8537e827,usr_7c7b9fd7,poi,poi_3c7df950,view,2026-02-18T04:15:00+05:30,9,9,,,mobile_app,ses_1a4c0c9f54f8,0.23
uix_c1338d2a,usr_7c7b9fd7,poi,poi_c66c8fbc,click,2025-09-12T14:45:00+05:30,,21,,,agent,ses_982d9a5fad2a,
uix_82970afc,usr_7c7b9fd7,poi,poi_e0c06ade,view,2026-01-13T09:15:00+05:30,15,17,,,web,ses_74d87b0faad7,0.31
uix_8f6f4008,usr_7c7b9fd7,poi,poi_6db4edc9,save,2025-10-26T08:45:00+05:30,,,,,mobile_app,ses_d43094f457db,0.79
uix_24869a42,usr_7c7b9fd7,poi,poi_666004ed,view,2025-08-26T14:15:00+05:30,22,4,,,web,ses_14bc87886959,0.23
uix_4707f26b,usr_7c7b9fd7,poi,poi_b97083bd,view,2026-04-19T11:45:00+05:30,11,2,,,web,ses_9bfbe953e64b,
uix_0bb618e6,usr_7c7b9fd7,poi,poi_2ddbef11,view,2026-02-04T08:15:00+05:30,32,7,,,mobile_app,ses_42a155808da8,0.29
uix_9a91c8a7,usr_7c7b9fd7,hotel,htl_040c557e,save,2025-10-15T23:45:00+05:30,,,,,partner,ses_a72d03fbe19e,0.85
uix_cdb250aa,usr_7c7b9fd7,poi,poi_0f836f1a,like,2025-12-30T00:00:00+05:30,,,,,mobile_app,ses_4aee227a8cd5,0.78
uix_7b8e7eab,usr_7c7b9fd7,poi,poi_4020e2ba,view,2025-09-11T08:45:00+05:30,17,11,,,mobile_app,ses_3caa8892b26c,0.39
uix_7026a8d0,usr_7c7b9fd7,hotel,htl_c4166776,search,2025-10-03T00:30:00+05:30,,,wildlife day trip under 3000,hi,mobile_app,ses_b6876ecf328f,
uix_c5b056d6,usr_7c7b9fd7,hotel,htl_bc107f55,view,2025-11-04T01:30:00+05:30,72,1,,,mobile_app,ses_461c78425789,
uix_e4ae01b9,usr_7c7b9fd7,poi,poi_ec6f466f,click,2025-12-22T12:00:00+05:30,,8,,,agent,ses_0d98a7b649d7,0.42
uix_f55f341d,usr_7c7b9fd7,poi,poi_b96fd714,dismiss,2026-04-29T23:15:00+05:30,,,,,web,ses_6c70f7d27f96,-0.68
uix_3db4be4d,usr_7c7b9fd7,hotel,htl_d190083e,view,2026-08-02T12:45:00+05:30,69,2,,,agent,ses_4385c37565c4,
uix_6c0ad37b,usr_7c7b9fd7,hotel,htl_a8390357,view,2026-01-15T22:30:00+05:30,6,18,,,web,ses_5ae3e6f147bf,0.28
uix_081406a5,usr_7c7b9fd7,hotel,htl_19193f4f,view,2025-07-21T06:45:00+05:30,2,14,,,mobile_app,ses_e584677d93b4,0.4
uix_881d873e,usr_7c7b9fd7,poi,poi_caa6c359,view,2025-08-26T19:30:00+05:30,31,14,,,mobile_app,ses_689cdc898b88,0.3
uix_c7565177,usr_7c7b9fd7,poi,poi_1153b6f1,book,2025-07-30T04:45:00+05:30,,,,,mobile_app,ses_29d588e60680,1.06
uix_5bca05e0,usr_7c7b9fd7,package,pkg_f1cd8999,view,2026-07-21T22:45:00+05:30,4,23,,,web,ses_7c0bdeddcdd2,0.39
uix_e3392667,usr_7c7b9fd7,poi,poi_231377ba,view,2026-08-07T19:00:00+05:30,53,23,,,mobile_app,ses_3b4f1fbe6432,0.35
uix_1207c91a,usr_7c7b9fd7,poi,poi_7bd45bdd,dismiss,2026-03-01T22:30:00+05:30,,,,,mobile_app,ses_8d20a4e23b83,-0.62
uix_33c15d45,usr_7c7b9fd7,package,pkg_1b0acd65,click,2026-04-15T04:15:00+05:30,,21,,,web,ses_64596f979238,0.42
uix_384b2d1b,usr_7c7b9fd7,poi,poi_9f4c8d7a,click,2025-09-06T13:30:00+05:30,,20,,,web,ses_d181585edacf,0.5
uix_1daef74b,usr_7c7b9fd7,poi,poi_5aecab7a,search,2026-05-14T07:30:00+05:30,,,sunset viewpoint that is not crowded,hi,mobile_app,ses_b2200e913b7a,0.13
uix_35b161d7,usr_7c7b9fd7,poi,poi_f9130509,view,2025-12-04T16:30:00+05:30,28,5,,,mobile_app,ses_9c5561a3cc4f,0.39
uix_94f33a39,usr_7c7b9fd7,poi,poi_294cdf8b,click,2026-04-30T16:45:00+05:30,,4,,,web,ses_596d365b5562,0.57
uix_a13ac181,usr_7c7b9fd7,poi,poi_679c6407,view,2026-08-10T04:30:00+05:30,44,17,,,mobile_app,ses_b02c9ad5b469,0.3
uix_9109c7ce,usr_157e58e7,poi,poi_6c6cefc3,view,2026-06-16T17:00:00+05:30,15,17,,,mobile_app,ses_37e59231df68,0.21
uix_1a96c19f,usr_157e58e7,poi,poi_58be1c10,view,2025-11-09T18:45:00+05:30,84,3,,,partner,ses_f193560f09eb,0.24
uix_49c2db19,usr_157e58e7,poi,poi_47d68050,view,2026-05-30T06:30:00+05:30,29,3,,,call_centre,ses_d02ff10932db,0.24
uix_947f847c,usr_157e58e7,poi,poi_ae95e1be,like,2026-01-28T05:00:00+05:30,,,,,web,ses_5d0b34444bfa,0.86
